acousticness,album,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence,lyrics
0.0036799999999999997,In Absentia,https://api.spotify.com/v1/audio-analysis/40eosDOhkDzcO0RIgJMtdY,Porcupine Tree,0.522,0.18903386584721266,0.9570000000000001,40eosDOhkDzcO0RIgJMtdY,0.782,2,0.0824,0.16941203062752522,1,Wedding Nails,0.14,0.6571883266760116,4,https://api.spotify.com/v1/tracks/40eosDOhkDzcO0RIgJMtdY,audio_features,spotify:track:40eosDOhkDzcO0RIgJMtdY,0.114,instrumental
0.0031100000000000004,In Absentia,https://api.spotify.com/v1/audio-analysis/2CjExIhGEyHCSHuqAdx5SJ,Porcupine Tree,0.439,0.15970471619716248,0.8170000000000001,2CjExIhGEyHCSHuqAdx5SJ,0.23800000000000002,7,0.261,0.1432769191648066,1,Prodigal,0.0322,0.8182920017284445,4,https://api.spotify.com/v1/tracks/2CjExIhGEyHCSHuqAdx5SJ,audio_features,spotify:track:2CjExIhGEyHCSHuqAdx5SJ,0.387,i don't know whose side i'm on i don't think that i belong 'round here if i left the stage would that be wrong?  i tried to find myself a better way i got religion but i went astray they took my money and i lost my faith  rain keeps crawling down the glass the good times never seem to last close your eyes and let the thought pass  i tried the capsule and i tried the smoke i tried to aid escape like normal folk but i never seemed to get the joke  rain keeps crawling down the glass the good times never seem to last close your eyes and let the thought pass (close your eyes and let it pass)  these are my old clothes this is a new low this is my blood flow this is my headstone  i spend the days with all my friends they're the ones on whom my life depends i'm gonna miss them when the series ends  rain keeps crawling down the glass (pull yourself together) the good times never seem to last (you know it's not so bad) close your eyes and let the thought pass (close your eyes and let it pass)
0.00246,In Absentia,https://api.spotify.com/v1/audio-analysis/28NJbBPk0ggVksbEsCfWgm,Porcupine Tree,0.29600000000000004,0.15629907254539455,0.614,28NJbBPk0ggVksbEsCfWgm,0.878,2,0.217,0.2030344983471308,0,.3,0.0326,0.8118419527207192,4,https://api.spotify.com/v1/tracks/28NJbBPk0ggVksbEsCfWgm,audio_features,spotify:track:28NJbBPk0ggVksbEsCfWgm,0.172,"black the sky, weapons fly lay them waste for your race black the sky, weapons fly lay them waste for your race black the sky, weapons fly lay them waste for your race black the sky, weapons fly lay them waste for your race"
0.00017900000000000001,In Absentia,https://api.spotify.com/v1/audio-analysis/4PY3GI36M5xzCy2cngog58,Porcupine Tree,0.44299999999999995,0.15439173927383076,0.951,4PY3GI36M5xzCy2cngog58,0.27399999999999997,2,0.105,0.18752295651682532,1,The Creator Has A Mastertape,0.105,0.8444083766322735,4,https://api.spotify.com/v1/tracks/4PY3GI36M5xzCy2cngog58,audio_features,spotify:track:4PY3GI36M5xzCy2cngog58,0.281,"he captured and collected things and he put them in a shed he raised a proper family so he could tie them to a bed  the creator had a mastertape but he left it in a cab i stared into the void tonight the best dream i ever had  he worked himself into the ground and drove a spike into his head a voice said ""are you happy now? your sordid home is running red""  the creator had a mastertape but he left it in a cab i stared into the void tonight the best dream i ever had  pills and chloroform all the pages torn pills and chloroform all the pages torn pills and chloroform all the pages torn"
0.838,In Absentia,https://api.spotify.com/v1/audio-analysis/7n81PdPdZYvt9BRdWCQryU,Porcupine Tree,0.442,0.12270686740793264,0.32299999999999995,7n81PdPdZYvt9BRdWCQryU,0.0004969999999999999,6,0.166,0.227672138558472,0,Heartattack In A Layby,0.0283,0.4590969931389184,4,https://api.spotify.com/v1/tracks/7n81PdPdZYvt9BRdWCQryU,audio_features,spotify:track:7n81PdPdZYvt9BRdWCQryU,0.0399,i pull off the road east of baldock and ashford feeling for my cell in the light from the dashboard  hissing from the road the smell of rain in the air con maybe check the news or just put a tape on  lighting up a smoke i've got this feeling inside me don't feel too good  if i close my eyes and fell asleep in this layby would it all subside the fever pushing the day by  motor window wind i could do with some fresh air can't breathe too well  (she waits for me) i guess i should go now (home waits for me) she's waiting to make up (she waits for me) to tell me she's sorry (home waits for me) and how much she missed me (she waits for me) i guess i'm just burnt out (home waits for me) i really should slow down (she waits for me) i'm perfectly fine but (home waits for me) i just need to lie down  (she waits for me) we'll grow old together (she waits for me) we'll grow old together (she waits for me) we'll grow old together...
0.0019199999999999998,In Absentia,https://api.spotify.com/v1/audio-analysis/6LVbyUVhbhhNN7uc2bqEqg,Porcupine Tree,0.537,0.21214125883995924,0.67,6LVbyUVhbhhNN7uc2bqEqg,0.716,7,0.115,0.17175712711553132,1,Strip The Soul,0.047,0.8127904893395024,3,https://api.spotify.com/v1/tracks/6LVbyUVhbhhNN7uc2bqEqg,audio_features,spotify:track:6LVbyUVhbhhNN7uc2bqEqg,0.22399999999999998,"this is my home, this is my own we don't like no strangers raise the kids good, beat the kids good and tie them up spread it wide, my wife, my life push the camera deeper i can use, i abuse, my muse, i made them all  this machine is there to please strip the soul fill the hole a fire to feed a belt to bleed strip the soul kill them all  they are not gone, they are not gone they are only sleeping in graves, in ways, in clay underneath the floor building walls, overalls, getting bored i got faulty wiring brick it up now, brick it up now but keep the bones  this machine is there to please strip the soul fill the hole a fire to feed (do you want) a belt to bleed (a western home) strip the soul (in the) kill them all (rubble)  (do you want a western home in the rubble?)  this machine is there to please strip the soul fill the hole  this machine is there to please strip the soul fill the hole  this machine is there to please strip the soul fill the hole  strip the soul fill the hole  strip the soul fill the hole  strip the soul fill the hole"
0.938,In Absentia,https://api.spotify.com/v1/audio-analysis/7w6iYu1lV7WKZJbSgAf4S1,Porcupine Tree,0.41100000000000003,0.16929323052712586,0.316,7w6iYu1lV7WKZJbSgAf4S1,0.894,7,0.113,0.2431271720396689,1,Collapse The Light Into Earth,0.028999999999999998,0.791453685064764,3,https://api.spotify.com/v1/tracks/7w6iYu1lV7WKZJbSgAf4S1,audio_features,spotify:track:7w6iYu1lV7WKZJbSgAf4S1,0.121,i won't shiver in the cold i won't let the shadows take their toll i won't cover my head in the dark and i won't forget you when we part  collapse the light into earth collapse the light into earth  i won't heal given time i won't try to change your mind i won't feel better in the cold light of day but i wouldn't stop you if you wanted to stay  collapse the light into earth collapse the light into earth collapse the light into earth collapse the light into earth  collapse the light into earth...
0.0528,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/4UPSHx4o2ZoWA3CsXlteon,Porcupine Tree,0.551,0.2923841569879785,0.28300000000000003,4UPSHx4o2ZoWA3CsXlteon,0.9209999999999999,2,0.614,0.35961913372700816,1,Radioactive Toy,0.036000000000000004,0.737286974484365,4,https://api.spotify.com/v1/tracks/4UPSHx4o2ZoWA3CsXlteon,audio_features,spotify:track:4UPSHx4o2ZoWA3CsXlteon,0.102,"run through forests on a hot summer day trying to break down walls of numbing pain  give me the freedom to destroy give me radioactive toy  taste the water from a stream of running death eat the apple and cough a dying breath  give me the freedom to destroy give me radioactive toy  feel the sun burning through your black skin pour me into a hole, inform my next of kin  give me the freedom to destroy give me radioactive toy  run through graveyards on a dusty winter day spit the dirt out and try to say  give me the freedom to destroy give me radioactive toy"
0.501,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/5Azfsjg10eAfJofHqdSBL3,Porcupine Tree,0.546,0.11130655449581928,0.46399999999999997,5Azfsjg10eAfJofHqdSBL3,0.000218,9,0.0724,0.3197524934309044,0,Nine Cats,0.0374,0.732612796812917,4,https://api.spotify.com/v1/tracks/5Azfsjg10eAfJofHqdSBL3,audio_features,spotify:track:5Azfsjg10eAfJofHqdSBL3,0.126,the butterfly sailed on the breeze past a field of barbed wire trees where golden dragons chased around pampered poppies on the ground  two silver trout sat way on high and watched a royal samurai plant two black orchids in a box and strap it to a laughing fox  a minstrel bought a crooked spoon he gave it to a blue baboon who filled it full of virgin snow and wandered in the afterglow  a toad stood in his ballet shoes teaching sixteen kangaroos how to skip across a lake they found it hard to stay awake  a pharaoh played a merry tune and watched nine cats dance on the moon i didn't know what all this meant i didn't know why i'd been sent
0.0186,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/47Y2lOljh6i1hwmpG3mzIe,Porcupine Tree,0.588,0.11792533219907893,0.858,47Y2lOljh6i1hwmpG3mzIe,0.856,4,0.184,0.3055971519792049,0,And the Swallows Dance Above the Sun,0.0508,0.5689796907770623,4,https://api.spotify.com/v1/tracks/47Y2lOljh6i1hwmpG3mzIe,audio_features,spotify:track:47Y2lOljh6i1hwmpG3mzIe,0.8490000000000001,"spoken: ""indecent desires"" (sample from the trailer to the b-movie ""indecent desires"")  ""you, do you know that bad girls go to hell?"" (sample from the trailer to the b-movie ""bad girls go to hell"")   i'm sitting in the concrete i'm listening for a heartbeat i'm sitting in the painting i promised i'd be waiting i'm sitting in the window i'm listening to the wind blow i'm sitting in an hour glass i'm waiting for the march past  i'm sitting in the doorway i'm wishing for a new day i'm choking in the landscape i'm cutting through the red tape i'm sitting in the concrete i'm listening for a heartbeat i'm sitting in the concrete i'm listening for a heartbeat  and the joke has crossed the line and the final word is mine and the mist has touched the wood and the words are understood and the sand has drifted high and the blind man gave a cry and the swallows dance above the sun the swallows dance above the sun, yeah  i'm sitting on the ceiling i had to know the feeling i'm sitting in the shelter i'm going down helter skelter i'm sitting in the concrete i'm listening for a heartbeat i'm sitting in the concrete i'm listening for a heartbeat  and the joke has crossed the line and the final word is mine and the mist has touched the wood and the words are understood and the sand has drifted high and the blind man gave a cry and the swallows dance above the sun the swallows dance above the sun, yeah  every time i turn around there's another face watching me every time i turn around there's another voice calling me every time i turn around there's another fool reading me every time i turn around there's another silence drowning me  spoken: ""i want you to put felix's penis on me."" (sample)"
0.0103,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/7GtkyHmkHBvix5lLhYqud2,Porcupine Tree,0.47,0.21804328633570694,0.662,7GtkyHmkHBvix5lLhYqud2,0.691,4,0.175,0.30969400728957697,0,The Nostalgia Factory,0.0372,0.7530801091871041,4,https://api.spotify.com/v1/tracks/7GtkyHmkHBvix5lLhYqud2,audio_features,spotify:track:7GtkyHmkHBvix5lLhYqud2,0.163,"note: verse 2 and 3 are hardly audible. i for one can't hear a word  a caterpillar crawled to me one day and says ""oh what the hell goes on inside your swollen head? i don't believe that you can see as much as i now close your eyes and tell me what do you spy?""  ""i watched nine cats dance on the moon a flamingo stalked into my room it bowed its head to me and knelt to reveal the cards it had dealt an ace, three jacks, two queens, four kings then turned them into burning rings the flames jumped out and chased four mice caught by their tails they turned to ice  a cloud appeared outside my door and through the window saw four more and on the back of each cloud sat two rainbow smiles in wizard's hats they threw five clocks down on my bed the chimes danced out on golden threads and turned to footprints on my wall sequined tears began to fall""  the caterpillar gasped at me and says ""my god if that's what's going on inside your head you can see so much more than i i think it's time to turn into a butterfly."""
0.0203,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/1fldVCnZr00FvCJ8uIhNhr,Porcupine Tree,0.595,0.37201256065132576,0.368,1fldVCnZr00FvCJ8uIhNhr,0.6559999999999999,4,0.256,0.423134518125053,0,Voyage 34 (Phase One),0.0405,0.536081279048934,4,https://api.spotify.com/v1/tracks/1fldVCnZr00FvCJ8uIhNhr,audio_features,spotify:track:1fldVCnZr00FvCJ8uIhNhr,0.134,
0.0844,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/0AWAiHK4xjZgpzdPNeEJQK,Porcupine Tree,0.5589999999999999,0.22749113903753845,0.733,0AWAiHK4xjZgpzdPNeEJQK,0.8859999999999999,4,0.0974,0.3663436272709292,0,Synesthesia (Extended Version),0.0374,0.4888546947292982,4,https://api.spotify.com/v1/tracks/0AWAiHK4xjZgpzdPNeEJQK,audio_features,spotify:track:0AWAiHK4xjZgpzdPNeEJQK,0.16699999999999998,i'm sending you a letter because i don't think there's much time time to clear the cobwebs time to bear the crime  it's only a number it's only a death another soldier died in action the telegram regrets it's only a number it's only a death another soldier died in action the telegram regrets  i'm lying on a stretcher they're lying to my face there's no one left to help me i'm just a waste of space  it's only a number it's only a death another soldier died in action the telegram regrets it's only a number it's only a death another soldier died in action the telegram regrets  it's a matter of moments i'll be dead before you've read there's blood on the table and my back is full of lead  it's only a number it's only a death another soldier died in action the telegram regrets it's only a number it's only a death another soldier died in action the telegram regrets  it's only a number it's only a death another soldier died in action the telegram regrets it's only a number it's only a death another soldier died in action the telegram regrets  feeling good feeling free (10x)
0.6579999999999999,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/2IHWK7JCbez7GAbGdEuVWK,Porcupine Tree,0.263,0.09353134137905043,0.193,2IHWK7JCbez7GAbGdEuVWK,0.000442,2,0.324,0.5500240160483711,0,Phantoms,0.0412,0.4458859858984223,4,https://api.spotify.com/v1/tracks/2IHWK7JCbez7GAbGdEuVWK,audio_features,spotify:track:2IHWK7JCbez7GAbGdEuVWK,0.18899999999999997,i look at all the sad story people lost in the seasons passing them by inside my head lies a life on an island flooded with darkness deep into the sky  but they're only the strangers on a train passing through my mind again and again  but it's lovely to stand in this heat deep in the woods who knows who you'll meet but i didn't know the hill would be this steep and i didn't know the sea would be this deep  and i'm sorry i treat you this way  deep inside the shell i crawl into crying alone i know i'll get by please stay away i just don't want to see you the things that you say i know they're all lies  but i don't understand what the story's about explain to me please how the sunlight got out  please don't leave me here dreaming alone with phantoms
0.0165,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/2lgyz6AmPLlvbIS72VMWJ7,Porcupine Tree,0.524,0.2923971189810145,0.41,2lgyz6AmPLlvbIS72VMWJ7,0.8390000000000001,4,0.0967,0.4427711694402848,0,Up the Downstair,0.0321,0.5782595406974906,4,https://api.spotify.com/v1/tracks/2lgyz6AmPLlvbIS72VMWJ7,audio_features,spotify:track:2lgyz6AmPLlvbIS72VMWJ7,0.187,"sleep until the colours dissolve leave the dream to rain-soak forever in blessed moments viewed from trains of half-truths  monuments burn into moments up into other worlds, other ascensions without deep sorrow to endure  monuments burn into moments up into other worlds, other ascensions without deep sorrow to endure black sunday of sleep open for small angel escapes moved by buildings to tears they weep in the rain am i at home? am i in heaven? gentle architecture  black sunday of sleep open for small angel escapes moved by buildings to tears they weep in the rain"
0.10800000000000001,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/4KY5wcVaG4mTfDXNAaE2Js,Porcupine Tree,0.519,0.1805269578250352,0.358,4KY5wcVaG4mTfDXNAaE2Js,0.956,0,0.0803,0.3650439352414319,1,Fadeaway,0.0275,0.5530811631166805,4,https://api.spotify.com/v1/tracks/4KY5wcVaG4mTfDXNAaE2Js,audio_features,spotify:track:4KY5wcVaG4mTfDXNAaE2Js,0.12,i sat in the room with a view the girl in the photograph knew can't you see? why is she laughing at me?  i stumbled through the dark unaware the face in the hall isn't there tomorrow has gone where do the voices come from?  watching the leaves as they blew lost in the room with a view climb the wall you did not know me at all  i fell through a hole in the floor the audience cried out for more fadeaway it's just another day  hit heaven far too high hit heaven far too high hit heaven far too high hit heaven far too high hit heaven far too high hit heaven
0.635,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/7bRH2D2hZuxIyVg9BymRke,Porcupine Tree,0.139,0.1970991059585322,0.106,7bRH2D2hZuxIyVg9BymRke,0.915,4,0.0634,0.6147825841268048,0,Rainy Taxi,0.0412,0.5262112285657072,4,https://api.spotify.com/v1/tracks/7bRH2D2hZuxIyVg9BymRke,audio_features,spotify:track:7bRH2D2hZuxIyVg9BymRke,0.0351,instrumental
0.387,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/2VK5BkqdDqLHVPWzp5ihCk,Porcupine Tree,0.47,0.1476068560301832,0.295,2VK5BkqdDqLHVPWzp5ihCk,0.909,4,0.0836,0.4309891786511457,0,Stars Die,0.0281,0.4588124321532835,4,https://api.spotify.com/v1/tracks/2VK5BkqdDqLHVPWzp5ihCk,audio_features,spotify:track:2VK5BkqdDqLHVPWzp5ihCk,0.218,"the moon shook and curled up like gentle fire the ocean glazed and melted wire voices buzzed in spiral eyes stars dived in blinding skies  stars die blinding skies  tree cracked and mountain cried bridges broke and window sighed cells grew up and rivers burst sound obscured and sense reversed  stars die blinding skies  hello, neil and buzz. i'm talking to you by telephone from the oval room at the white house, and this certainly has to be the most historic telephone call ever made from the white house. i just can't tell you how proud we all are of what you have done. for every american, this has to be the proudest day of our lives. because of what you have done, the heavens have become a part of man's world. and as you talk to us from the sea of tranquility, it inspires us to redouble our efforts to bring peace and tranquility to earth.  idle mind and severed soul silent nerves and begging bowl shallow haze to blast a way hyper sleep to end the day  stars die blinding skies"
0.0673,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/2vAuGEZPViWD25tobIx8wz,Porcupine Tree,0.335,0.5365496998818539,0.512,2vAuGEZPViWD25tobIx8wz,0.882,2,0.078,0.3799338852315429,0,The Sky Moves Sideways (Phase One),0.035,0.5795769526680227,4,https://api.spotify.com/v1/tracks/2vAuGEZPViWD25tobIx8wz,audio_features,spotify:track:2vAuGEZPViWD25tobIx8wz,0.0733,we lost the skyline we stepped right off the map drifted in to blank space and let the clocks relapse  we laughed the rain down slow burn on the lawn ghosts across the downtown swallowed up the storm  sometimes i i feel like a fist sometimes i am the colour of air sometimes it's only afterwards i find that i'm not there  in the dream dusk we walked beside the lake we watched the sky move sideways and heard the evening break   sometimes i i feel like a fist sometimes i am the colour of air sometimes it's only afterwards i find that i'm not there
0.00042699999999999997,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/3pfhSsCwjvTMHTtwWPIQBc,Porcupine Tree,0.365,0.10307520884411188,0.7559999999999999,3pfhSsCwjvTMHTtwWPIQBc,0.662,7,0.321,0.33156273839459777,1,Men of Wood,0.0392,1.0,4,https://api.spotify.com/v1/tracks/3pfhSsCwjvTMHTtwWPIQBc,audio_features,spotify:track:3pfhSsCwjvTMHTtwWPIQBc,0.555,"come together men of wood burning sunsets where you stood like three hats lying in the snow there's nowhere left for you to go  light escaping through the door leaking pain across the floor there's nothing more for me to say men of wood turn white to grey sweet men of wood  men of wood (men of wood) where you stood (sweet men of wood) men of wood (only since that's the way you stood) where you stood  an old man sitting beside the pier prepared himself to disappear he raised his head for one last look then closed his eyes and left the book sweet men of wood  men of wood where you stood men of wood where you stood  (sweet men of wood) men of wood (no, no we're no good) where you stood (sweet men of wood) men of wood (a parody sound it's the way you stood) where you stood  men of wood (men of wood) where you stood (sweet men of wood) men of wood (a parody sound that's the way you stood) where you stood  (sweet men of wood) men of wood (no, no, no we're no good) where you stood (sweet men of wood) men of wood (a parody sound that's the way it should) where you stood  ow, sweet men of wood"
0.0008810000000000001,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/0fMqi9V3pulDGq1S62Y0WL,Porcupine Tree,0.539,0.12833957349282027,0.384,0fMqi9V3pulDGq1S62Y0WL,0.529,6,0.122,0.3928177888282994,0,Waiting,0.0258,0.4954681028213695,4,https://api.spotify.com/v1/tracks/0fMqi9V3pulDGq1S62Y0WL,audio_features,spotify:track:0fMqi9V3pulDGq1S62Y0WL,0.35200000000000004,waiting to be born again wanting the saddest kind of pain waiting for the day when i will crawl away  nothing is what i feel waiting for the drugs to make it real waiting for the day when i will crawl away  waiting to be disciplined aching for your nails across my skin waiting for the day when i will crawl waiting for the day when i will crawl away
0.083,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/1rdbDV5rc83o1h9thmozcO,Porcupine Tree,0.452,0.23704124746220975,0.534,1rdbDV5rc83o1h9thmozcO,0.764,9,0.353,0.3839177238436979,1,The Sound of No-One Listening,0.0427,0.6320942634613156,4,https://api.spotify.com/v1/tracks/1rdbDV5rc83o1h9thmozcO,audio_features,spotify:track:1rdbDV5rc83o1h9thmozcO,0.209,instrumental
0.23,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/1nZfBMWX0N4kYNHb44CIQb,Porcupine Tree,0.35700000000000004,0.10993066293873346,0.221,1nZfBMWX0N4kYNHb44CIQb,0.792,1,0.44799999999999995,0.4065493176616845,0,Colourflow in Mind,0.0501,0.6587481424491216,4,https://api.spotify.com/v1/tracks/1nZfBMWX0N4kYNHb44CIQb,audio_features,spotify:track:1nZfBMWX0N4kYNHb44CIQb,0.132,"i cross the city backwards there's a lot of soul to find a million ways to loose control i've got colourflow in mind  i find a safer haven and get myself a line i feel the urge to climb the walls i've got colourflow in mind  turn on, tune in, shut down it's a way to pass the time i check out of my braincell again i've got colourflow in mind"
0.39899999999999997,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/4alO8f7UEw5RE5vCkxV4yQ,Porcupine Tree,0.225,0.13082347541758022,0.39399999999999996,4alO8f7UEw5RE5vCkxV4yQ,0.725,1,0.45799999999999996,0.43528381318339787,1,Fuse the Sky,0.0446,0.5836767387203188,4,https://api.spotify.com/v1/tracks/4alO8f7UEw5RE5vCkxV4yQ,audio_features,spotify:track:4alO8f7UEw5RE5vCkxV4yQ,0.0343,instrumental
0.000365,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/470tqFMdOtASewxPhO4RO5,Porcupine Tree,0.5489999999999999,0.17458028346438548,0.665,470tqFMdOtASewxPhO4RO5,0.8140000000000001,9,0.13,0.3345576808973525,1,Signify II,0.0318,0.8428274822676349,3,https://api.spotify.com/v1/tracks/470tqFMdOtASewxPhO4RO5,audio_features,spotify:track:470tqFMdOtASewxPhO4RO5,0.5489999999999999,
0.0249,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/7gMpmyXiYvsZmFXnin2QxF,Porcupine Tree,0.488,0.1510374635203909,0.408,7gMpmyXiYvsZmFXnin2QxF,0.217,9,0.11699999999999999,0.4776933291893877,0,Every Home Is Wired,0.0288,0.5005164254924486,4,https://api.spotify.com/v1/tracks/7gMpmyXiYvsZmFXnin2QxF,audio_features,spotify:track:7gMpmyXiYvsZmFXnin2QxF,0.0762,modem load and failsafe electric teenage dust hit the solvent keypad start the neural rust  power on the highway data in my head surfing on the network part of me is dead  every home is wired  swimming in the circuit somebody has expired this will be the future every home is wired  every home is wired
0.0187,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/5wkAGXAr0qdoG5Gi2B1ebL,Porcupine Tree,0.327,0.15882138037544652,0.5329999999999999,5wkAGXAr0qdoG5Gi2B1ebL,0.0459,0,0.9079999999999999,0.3276636623061057,1,Sever,0.0301,0.6630903323039955,4,https://api.spotify.com/v1/tracks/5wkAGXAr0qdoG5Gi2B1ebL,audio_features,spotify:track:5wkAGXAr0qdoG5Gi2B1ebL,0.21,"telepath carbon trapped under stone brother mother pale body is thrown only way i know to have fun fill up my blood, my veins, my lungs esp city, rainy and blue burn down this town, i give it to you aero shallow, photograph blind stage fright, black light, coma divine  no sense of time sever tomorrow exitless mind, esp sever tomorrow  school out invective, losing my voice film shredding on in multiple choice america calls, i must go oprah saviour, i feel that low  no sense of time sever tomorrow exitless mind, esp sever tomorrow  no sense of time sever tomorrow exitless mind sever tomorrow"
0.09,Stars Die (Remaster),https://api.spotify.com/v1/audio-analysis/0lasWh1QQYtRCYSphmvvm9,Porcupine Tree,0.312,0.2366125415443879,0.244,0lasWh1QQYtRCYSphmvvm9,0.852,2,0.121,0.4081880597858333,1,Dark Matter,0.0336,0.6485250255577922,1,https://api.spotify.com/v1/tracks/0lasWh1QQYtRCYSphmvvm9,audio_features,spotify:track:0lasWh1QQYtRCYSphmvvm9,0.0343,"inside the vehicle the cold is extreme smoke in my throat kicks me out of my dream i try to relax but it's warmer outside i fail to connect, it's a tragic divide  this has become a full time career to die young would take only 21 years gun down a school or blow up a car the media circus will make you a star  crushed like a rose, in the the river flow i am, i know i am, i know  dark matter flowing out onto a tape is only as loud as the silence it breaks most things decay in a matter of days the product is sold, the memory fades  crushed like a rose, in the river flow i am, i know i am, i know  you've just had a heavy session of electroshock therapy and you're more relaxed than you have been in weeks. all those childhood traumas magically wiped away along with most of your personality."
0.596,Recordings,https://api.spotify.com/v1/audio-analysis/1sxOHYW1CNc5KgFAzEMR8x,Porcupine Tree,0.24,0.3003471413764581,0.19699999999999998,1sxOHYW1CNc5KgFAzEMR8x,0.203,2,0.12,0.4312717203966886,0,Buying New Soul,0.0335,0.4839381132552722,3,https://api.spotify.com/v1/tracks/1sxOHYW1CNc5KgFAzEMR8x,audio_features,spotify:track:1sxOHYW1CNc5KgFAzEMR8x,0.0472,"dried up, a guitar upon my knee i should have sold out when the devil came for me dig a hole and throw it out to sea break the code, how happy i could be  i still wave at the dots on the shore and i still beat my head against the wall i still rage and wage my little war i'm a shade and easy to ignore  white wall, i had to paint a door i always find that i've been through it before close it up and throw away the key break the code, how happy i could be  i still wave at the dots on the shore and i still beat my head against the wall i still rage and wage my little war i'm a shade and easy to ignore  i woke up and i had a big idea to buy a new soul at the start of every year i paid up and it cost me pretty dear here's a hymn to those that disappear  i still wave at the dots on the shore i still beat my head against the wall i still rage and wage my little war i'm a shade and easy to ignore  i'm a shade and easy to ignore"
0.18100000000000002,Recordings,https://api.spotify.com/v1/audio-analysis/5YucJ3OdWTkPqcIoMLDeqn,Porcupine Tree,0.67,0.10308769076333177,0.41200000000000003,5YucJ3OdWTkPqcIoMLDeqn,0.0,2,0.12,0.3370440482581301,1,Access Denied,0.0285,0.5217689154010731,4,https://api.spotify.com/v1/tracks/5YucJ3OdWTkPqcIoMLDeqn,audio_features,spotify:track:5YucJ3OdWTkPqcIoMLDeqn,0.409,access denied all of the smarter kids they stay inside but out in the pouring rain you're kicking me with that look of sheer disdain  the fat controller man he doesn't understand he's my biggest fan so i'll stay here on the floor it's better to be ignored than to be adored  church spires ticking hose pipes hissing church spires ticking hose pipes hissing  don't want to smother you just want you to be the mother of my children don't want to smother you just want you to be the mother of my children (now) and you do  good morning lucky man i hope you enjoyed your sojourn in japan it's such a perfect scene back here in golders green - cut...end of dream  church spires ticking hose pipes hissing church spires ticking hose pipes hissing  don't want to smother you just want you to be the mother of my children don't want to smother you just want you to be the mother of my children (now) and you do
0.8190000000000001,Recordings,https://api.spotify.com/v1/audio-analysis/6II0ASBcaigm2jcvCciOv9,Porcupine Tree,0.242,0.1788433389517972,0.312,6II0ASBcaigm2jcvCciOv9,0.228,0,0.121,0.5353600994546944,1,Cure For Optimism,0.0462,0.7913588314028857,4,https://api.spotify.com/v1/tracks/6II0ASBcaigm2jcvCciOv9,audio_features,spotify:track:6II0ASBcaigm2jcvCciOv9,0.39,up there a mountain rises down here an ocean dives a stranger with a head full of lead photographs me  steel bars and a doctor's note don't give up they can plead and beg but don't let them fix your head  outside a path to knowledge inside a waste of cells a serpent with a mobile phone sweet talks me  steel bars and a doctor's note don't give up they can plead and beg but don't let them fix your head
0.0472,Recordings,https://api.spotify.com/v1/audio-analysis/48GPtXrAAeMZvalnvS5PEO,Porcupine Tree,0.17600000000000002,0.2545543402753607,0.231,48GPtXrAAeMZvalnvS5PEO,0.884,2,0.12300000000000001,0.4975560139010538,0,Untitled,0.0347,0.878012921176607,3,https://api.spotify.com/v1/tracks/48GPtXrAAeMZvalnvS5PEO,audio_features,spotify:track:48GPtXrAAeMZvalnvS5PEO,0.0395,instrumental
